id;judul;deskripsi;user_id;rating
637;Komunikasi Manusia esensi dan aplikasi dalam dinamika sosial ekonomi politik;komunikasi manusia merupakan studi interdisipliner yang menyelidiki proses komunikasi  dengan menggunakan pandangan dari berbagai disiplin tradisional ilmu pengetahuan.;0;0
638;Komunikasi Massa (1);Sebagaimana dalam komunikasi intemasional dikenal pelaku internasional (international actor)  dalam komunikasi dikenal pula pelaku komunikasi (communication actor) yang dikenal sebagai komunikator dan komunikan. Pelaku komunikasi adalah komunikator dan komunikan yang membahas bersama (proses komunikasi) suatu masalah.;0;0
639;Komunikasi Massa Elvinaro;Aneka pesan melalui sejumlah media massa (koran  majalah  radio siaran  televisi  film  dan media online/internet)  dengan sajian berbagai peristiwa yang memiliki nilai berita ringan sampai berita tinggi  mencerminkan proses komunikasi massa yang selalu menerpa kehidupan manusia.;0;0
640;Komunikasi Massa Suatu Pengantar Edisi Revisi;1 PENDAHULUAN ,.ri APA pun prot esi atau pekerjaan seseorang, se- ( tidaknya ia pernah mendengarkan radio t siaran, menonton televisi atau film, membaca koran atau majalah. Ketika seseorang mende- ngar radio siaran, membaca koran, atau menonton film, sebenarnya ia sedang berha- dapan dengan atau terterpa media massa. di mana pesan media itu secara langsung atau tidak langsung tengah memengaruhinya. Gam- baran ini mencerminkan bahwa komunikasi massa, dengan berbagai bentuknya, senantiasa menerpa manusia, dan manusia senantiasa menerpakan dirinya kepada media massa. Aneka pesan rnelalui sejumlah media massa (koran, maialah, radio siaran, televisi, film, dan media o, line/inlernel), dengan sajian berbagai peristiwa yang memiliki nilai berita ringan sampai berita tinggi. mencer- minkan proses komunikasi massa yang selalu menerpa kehidupan manusia. Bagi yang tidak suka nrembaca koran, setidaknya ia akan mendengarkan radio siaran atau menonton televisi. Artinya. tidak ada orang yang terlepas;3000;5
641;Komunikasi Media  Teknologi dan Masyarakat;"Dalam esai ""Learning the Electronic Life"" yang ditulis sebelum ""pembicaraan luas tentang cyberspace"" seiring apa yang disebut ""Revolusi Internet"" pada 1990-an  James Schwoch dan Mimi White (1992) menggambarkan aktivitas sehari-hari biasa bagi keluarga Amerika dari bangun tidur  meluangkan beberapa jam sebagai pengajar di sektor pendidikan  lalu mencoba bersantai pada malam hari.";0;0
642;Komunikasi Mobil Publik dan Sistem Komunikasi Mobil Personal PCS;Ide dasar dari layanan mobil adalah menawarkan layanan yang sama seperti yang ditawarkan kepada pelanggan jaringan-tetap  dengantambahan kemampuan untuk berpindah atau bergerak dari satu tempat ke tempat lain tanpa terputusnya hubungan.;0;0
643;Komunikasi Organisasi;BAB 1 KONSEP-KONSEP DASAR KOMUNIKASI Komunikasi merupakan aktivitas dasar manusia. Dengan berkomu- nikasi, manusia dapat saling berhubungan satu sama lain baik dalam kehidupan sehari-hari di rurnah tangga, di tempat pekeriaary di pasar, dalam masyarakat atau di mana saia manusia berada. Tidak ada manu- sia yang tidak akan terlibat dalam komunikasi. Pentingnya komunikasi bagi manusia tidaklah dapat dimungkiri begitu juga halnya bagi suatu organisasi. Dengan adanya komunikasi yang baik suatu organisasi dapat berialan lancar dan berhasil dan begitu pula sebaliknya, kurangnya atau tidak adanya komunikasi orga- nisasi dapat macet atau berantakan. Misalnya bila dalam suatu sekolah kepala sekolah tidak memberi in{ormasi kepada guru-guru mengenai kapan sekolah dimulai sesudah libur semester dan apa bidang studi yang harus diaiarkan oleh masing-masing guru, makabesar kemungkin- an guru tidak datang mengaiar. Akibakrya, murid-murid tidak belaiar. Hal ini meniadikan sekolah tidak berfungsi sebaga;3000;5
644;Komunikasi Pembangunan Pengenalan Teori dan Penerapannya;Komunikasi dan pembangunan merupakan dua hal yang penting dalam perkembangan kehidupan kita. Keduanya dapat dikatakan sebagai hal yang tidak terelakkan  dan telah menjadi bagian dari rangkaian agenda akvitas masyarakat sehari-hari.;0;0
646;Komunikasi Pemerintahan;"Di masa depan diperlukan sebuah pemahaman yang utuh akan perlunya sistem komunikasi yang efektif bagi pemerintah RI  baik dalam kontek sebuah tim kerja yang ""tunggal""  ataupun yang ""majemuk"" atau ""koalisi"" atau ""pelangi"". Tugas untuk menciptakan optimum overlapping berada di pundak pimpinan puncak pemerintahan  yakni presiden.";0;0
647;Komunikasi Politik dan Sistem Politik Indonesia;Dengan lain perkataan  komunikasi politik mempersambungkan semua bagian dari sistem politik  dan juga masa kini dengan masa lampau  sehingga dengan demikian aspirasi dan kepentingan dikonversikan menjadi berbagai kebijaksanaan.;0;0
648;Komunikasi Politik Indonesia;"Istilah politik seolah-olah hanya bisa dibaca dalam kamus kekuasaan  dan tidak pada lembaran kehidupan masyarakat pada umumnya. Tidak ada aktivitas politik dalam kehidupan masyarakat kecuali hanya ikut terlibat sesaat sebagai pemilih ""pasif"" pada pesta Pemilihan Umum untuk menentukan wakil-wakilnya yang akan duduk pada kelembagaan legislatif.";0;0
649;Komunikasi Politik Khalayak dan Efek;Sebagai kegiatan  opini menggabungkan citra dunia politik  rencana yang memperhitungkan objek politik tertentu  dan operasi yang merupakan tanggapan yang bermakna. Citra seseorang tentang politik muncul dari perubahan  dan dipertukarkan melalui komunikasi.;0;0
650;Komunikasi Politik Teori dan Praktik;Kata komunikasi sudah menjadi istilah milik umum  bukan lagi istilah eksklusif milik kelompok tertentu seperti sejumlah istilah keilmuwan lain. Komunikasi sudah menjadi kata-kata pasaran yang dapat digunakan oleh siapa pun dan dalam konteks apa pun. Oleh karena itu  orang-orang sudah memiliki kebebasan memersepsikan istilah komunikasi sesuai dengan frame masing-masing.;0;0
651;Komunikasi Politik  Media  dan Demokrasi Edisi Kedua;Pemahaman terhadap realitas sosial tampaknya tidak cukup hanya dikaji dengan satu disiplin ilmu  karena suatu disiplin ilmu acap kali kurang lengkap dalam memandang objek kajiannya. Oleh sebab itu  banyak pemikiran para sarjana yang berusaha menggabungkan beberapa disiplin ilmu untuk memahami realitas sosial secara lebih komprehensif.;0;0
652;Komunikasi Politik Politisi dan Pencitraan di Panggung Politik;Kekerasan dalam komunikasi politik sangat bersifat individual terjadi ketika komunikator politik melakukan pertukaran pesan-pesan politik yang mengandung muatan kekerasan baik fisik maupun psikologis  disampaikan secara tidak proporsional (semestinya) pada panggung depan  tengah maupun belakang.;0;0
653;Komunikasi Propaganda;Tentunya  karena propaganda menjadi bagian dari kegiatan komunikasi  maka metode  media  karakteristik unsur komunikasi (komunikator  pesan  media  komunikan) dan pola yang digunakan sama dengan model-model komunikasi yang lain. Oleh karena itu  unsur komunikasi secara umum juga berlaku bagi propaganda.;0;0
654;Komunikasi Sebening Kristal;Dalam komunikasi  mengasah kapak artinya mempelajari dan mengembangkan diri Anda apa yang ada di dalam. lni menyinari semua komunikasi Anda.;0;0
655;Komunikasi yang Efektif;Komunikasi adalah suatu tingkahlaku perbuatan atau kegiatan penyampaian atau pengoperan lambang-lambang  yang mengandung arti atau makna. Atau perbuatan penyampaian suatu gagasan atau informasi dari seseorang kepada orang lainnya.;0;0
656;Manajemen Humas dan Komunikasi Konsepsi dan Aplikasi;Buku Manajemen Humas dan Komunikasi merupakan buku Seri Manajemen Publik Relations ke-4 dan kelanjutan dari buku seri sebelumnya. Bahasan dimulai dari. segi konsepsi sampai aplikasi  termasuk manajemen yang dipergunakan kalangan Praktisi atau Profesional di dalam mengelola Manajemen Publik Relations dan komunikasi pada organisasi atau berbagai perusahaan di lndonesia.;0;0
659;Metode Penelitian Public Relations dan Komunikasi;"Secara singkat bahwa penelitian atau riset (research) tersebut yang berarti ""mempertanyakan""   karena setiap melakukan riset atau penelitian itu selalu berisikan dua bagian utama  yaitu tahap pertama adalah ""pertanyaan"" yang diajukan  dan kedua memerlukan tahapan suatu ""jawaban"" atas pertanyaan yang diajukan.";0;0
660;Pendidikan Teknologi Informasi dan Komunikasi;Untuk memahami informasi  tidak dapat dipisahkan dengan apa yang namanya data. Untuk itu  sebelum memahami konsep informasi dalam hal ini akan dibahas sepintas tentang data. Pada dasamya data adalah fakta  kejadian  berita  fenomena dan sejenisnya yang dapat diolah atau diproses berdasarkan prosedur tertentu yang pada akhirnya menjadi keluaran dalam bentuk informasi. Data dapat berupa angka  ukuran  kata  kalimat  tulisan-tulisan  uraian cerita  gambar  simbol  tanda  yang belum memiliki ciri-ciri informatif dan belum diinformasikan keberadaannya  sehingga diperlukan pengolahan.;0;0
661;Penelitian Komunikasi;Hubungan filsafat dengan ilmu adalah bahwa ilmu sesungguhnya merupakan kumpulan pengetahuan yang mempunyai ciri-ciri tertentu yang membedakan ilmu dengan pengetahuan-pengetahuan lainnya. Filsafat ilmu sendiri adalah salah satu cabang dari filsafat  di antara beberapa cabang filsafat lain  seperti filsafat politik  filsafat hukum  filsafat agama  filsafat pendidikan  dan filsafat sejarah.;0;0
662;Perencanaan dan Strategi Komunikasi;Sekarang kebutuhan tenaga spesialis untuk menggerakkan program komunikasi makin banyak diperlukan. Kebutuhan ini tidak saja untuk menjalankan program kehumasan di lembaga-lembaga pemerintahan dan perusahaan swasta (corporate) untuk kebutuhan pencitraan atau penanganan konflik antara media dengan instansi  tapi lebih jauh pada usaha-usaha untuk meningkatkan pemasaran  apakah itu pemasaran sosial  pemasaran komersial  maupun untuk pemasaran politik.;0;0
663;Praktik Ilmu Komunikasi Dalam Kehidupan Sehari-Hari;BAGIAN PERTAMA Praktik llmu Komunikasi Mencermati Keberpihakan Pers lndonesia -----)s.EFe- . lvlazhab Gado-Gado Pers lndonesia, Teori Normatif Komunikasi /vldssa yang Quo Vadis . Pers selalu Terpensaruh Pasar . Tren Pemb€ritaan Akibat FaKor lndustri . Kebaprhakan di Balik lsu-lsu Kemdnusiaan dan Antl-P€rang . Tdmpilan Seni Satu Dimensi dalam Media Mdssa . Media lvlassa, Perang dan Publik Opini Kritik Penansanan terhadap Pemb€rontakan Kaum Separatis di lndonesia . RUU Perryiaran Membungkam Mulut Siapa? o 4genda Media Massd Jangan Bohongi Rakyat . Kebongkrutan PeG lndonesia . Asenda Setting Medid A4assa 1 Mazhab Gado-Gado Pers lndonesia: Teori Normatif Komunikasi Massa yang Quo Vadis -}gIEFFS- fl dutuh suatu kesalahan total bila selama ini kita ,.(f menganggap dunia pers Amerika Serikat bercorak {,/)free press (pers bebas). Amerika Se kat (AS)sebagai negara super power yang sangat menjunjung tinggi kebebasan dan demokrasi, temyata tidak menganut sistem pers bebas seperti dikira kebanyaka;1739;5
664;Psikologi Komunikasi;BAB 1 APAKAH PSIKOLOGI KOMUNIKASI ITU? Our responsibility is less to assume the role of experts and try to apply psychology ourselves than to give it away to the people who really need it - and that includes everyone. fhe practice of valid psychology by nonpsychologists will inevitably change people s conception oI themselyes and what they can.do. When we have accomplii hed that, we will really have caused a psychological revolutign... Oeorse A. Millet Pada tahun 1970, di California, seorang ibu berusia 50 tahun melarikan diri dari rumahnya setelah bertengkar dengan suaminya yang berusia 70 tahun. la membawa anaknya, gadis berusia l3 tahun. Mereka datang meminta bantuan pada petugis kesejahteraan sosial. Tetapi petugas melihat hal aneh pada anak gadis yang dibawanya. Perilakunya tidak menunjukkan anak yang normal. Tubuhnya bungkuk, kurus kering, kotor, dan menyedihkan. Sepanjan! saat ia tidak henti-hentinya meludah. Tidak satu saat pun terdengar bicara. Petugas mengira gadis ini telah ;1739;5
665;Retorika Modern;Lama sebelum lambang-lambang tulisan digunakan  orang sudah menggunakan bicara sebagai alat komunikasi. Bahkan setelah tulisan ditemukan sekalipun  bicara tetap lebih banyak digunakan. Ada beberapa kelebihan bicara yang tidak dapat digantikan dengan tulisan.;0;0
666;Seni Berbicara Kepada Siapa Saja  Kapan Saja  Di Mana Saja;Salah satu hal yang saya pelajari adalah : tak seorang pun tak dapat diajak bicara  bila kita memiliki sikap yang tepat. Setelah membaca buku ini  Anda akan mampu mengikuti segala percakapan dengan penuh keyakinan  dan Anda akan tahu cara menyampaikan pesan dengan efektif  dalam situasi apa pun. Anda akan dapat bicara dengan lebih baik dan dapat lebih menikmatinya.;0;0
667;Sistem Komunikasi Indonesia;Sebagai bagian dari ilmu sosial  maka ilmu komunikasi sasarannya adalah pernyataan pesan dan teknik penyampaian pesan yang disampaikan manusia. Sebab  sebagai makhluk yang paling sempurna manusia dikaruniai akal pikiran.;0;0
668;Sistem Komunikasi Satelit;Pemerintah lndonesia saat ini sedang giat melaksanakan pembangunan dalam segala bidang sesuai dengan GBHN. Untuk mencapai sasaran  diperlukan sarana-sarana penunjang  antara lain : distribusi dan penyampaian informasi yang tepat pada waktunya dan dalam jumlah yang sesuai dengan kebutuhan;0;0
669;Sosiologi Komunikasi Massa;BAB 1 SIFAT DAN FUNGSI KOMUNIKASI MASSA Komunikasi merupakan suatu pmses sosial yang sangat m dasar dan vital dalam kehidupan manusia. Dikatakan mendasar - karena setiap masyarakat manusia baik yang primitif maupun yang modern berkeinginan m€mpertahankan suatu persetujuan - mengenai berbagai aturan sosial melalui komunikasi. Dikatakan vital karena setiap individu memiliki kemampuan untuk ber- komunikasi dengan individu-individu lainnya (dan dengan begitu menetapkan kredibilitasnya sebagai seorang angSota masyarakat) sehingga meningkatkan kesempatan individu tersebut untuk tetap hidup sedangkan tidak adanya kemampuan ini pada seorang individu umumnya dianggap sebagai suatu bentuk patologi kepri- badian yang serius. Kadangkala, anak-anak yang telah dikucilkan dari anak-anak lain pada tahun-tahun pertama kehidupannya, telah mengalami kurangnya kemampuan untuk berkomunikasi secara verbal maupun bentuk-bentuk pengalaman komunikasi lyaainngnytaid.aAknaakd-aanbaekdamnyaaladnegnginani bbeinrap;1739;5
670;Sosiologi komunikasi teori  paradigma  dan diskursus teknologi komunikasi di masyarakat;Pada mulanya kajian tentang komunikasi  apalagi ilmu komunikasi adalah sesuatu yang tak pernah ada dalam khazanah ilmu pengetahuan. Ketika pada mulanya semua masalah manusia masih dalam kajian filsafat  maka komunikasi selain tidak terpikirkan atau belum dipikirkan oleh manusia (laten fenomena).;0;0
671;Sosiologi dan Komunikasi Organisasi ;BAB 1 BERKENALAN DENGAN sosroLocl oRGANISAS! A. ORGANISASI HIDUP DALAM MASYARAKAT l. Manusia Hidup dalam Organisasi Manusia menghabiskan sebagian besar waktunya untuk berinteraksi dengan orang lain dalam berbagai organisasi, baik organisasi formal seperti sekolah, universitas, lembaga bisnis, perusahaan, institusi agama, media massa, dan pemerintah maupun organisasi informal, seperti kelompok bermain, kelompok arisan, dan olahraga. Interaksi sosial antarmanusia tersebut mengajarkan bahwa ada organisasi yang menjalankan akivitasnya sesuai dengan visi dan misi, namun ada pula organisasi yang-selain menjalankan aktivitasnya sesuai dengan visi dan misi-menjalankan peranan lain. Berarti, meski tujuan organisasi itu sudah tercapai, tetapi organisasi terus mengembangkan, atau bahkan mengubah visi dan misi mereka agar akivitasnya lebih kontekstuat dengan kebutuhan masyarakat. Gambaran tersebut menunjukkan, setiap organisasi mengalami kehidupannya dalam masyarakat sehingga organisasi merupakan ;1739;5
673;Teknik Dasar Elektronika Komunikasi;BABfl TEGANGAN DAN ARUS KONSTAN fsuru ssn TEcANGAN KoNsrAr{ -: Hampir di semua rangkaian catu daya, diperlukan salah satu benhrk penyearahan unhrk mengubah tegangan dan arus bolak- balik menjadi tegangan dan arus searah. Gambar l.l menunjukkan sebuah blok rangkaian dari sumber tegangan konstan dan rangkaian penggantinya. t.R UxL z Rr Uo UxL Re Sumberleeang6n Rarlgtrian p€ryg.nd Gambar I.I Blok rangkaian sumber legangan konstan Sebelum mempelajari rangkaian yang sebenamya, beberapa hal lain yang penting mengenai catu daya perlu dipertimbangkan. Hal ini berhrjuan untuk diagnosis kesalahan, sehingga sangat perlu memahami tentang penyaluran DAYA ke beban. Salah satu syarat sebuah catu daya yang baik adalah dia harus dapat memberikan tcgangan keluaran yang stabil untuk berbagai I keperluan beban. Untuk mengamati tingkat kestabilan sebuah piranti Bab 1 Prinsip Sumber TeganEan dan Arus Konstan I catu daya, maka pada saluran keluaran perlu diberi beban R. dan beban tersebut harus diatur mulai ;1739;5
675;Teori Komunikasi Massa Suatu Pengantar;I BAB 1 MUNCUTNYAMEDA KOMUNII(ASIrvtASSA Komunikasi massa sebagai suatu objek studi Pentingnya medie massa Media masa-pers, televisi, radio dan lainJain, serta proses komunikasi massa (peran yang dimainkannya) semakin banyak dijadikan sebagai objek studi. Gejala ini seiring dengan kian meningkatnya peran media massa itu sendiri sebagai suatu institusi penting dalam masyarakat. Buku ini bertitik tolak dari asumsi dasar bahwa media memiliki fungsi penting. Asumsi tersebut ditopang oleh dalil: - Media merupakan industri yang berubah dan berkembang yang mencipta- kan lapangan kerja, barang, dan jasa, serta menghidupkan industri iain yang terkait media juga merupakan industri terscndiri yang memiliki peraturan dan norma-norma yang menghubungkan institusi tersebut de- ngan masyarakat dan institusi sosial lainnya. Di lain pihak, institusi media diatur oleh masyarakat. - Media massa merupakan sumber kekuatan - alat kontrol, manajcmen, dan inovasi dalam masyarakat yang dapat didayagunakan sebag;1739;5
676;Teori Komunikasi Massa; Or 11 Organisasi Media: Tekanan dan Permintaan l,letode rlset dan perspKr 15u isu utama 5 Tlngkalanallsls 6 OrganleaEl medla dalam medan kekuatan sosial 9 Hubungan dengan masyarakai 10 Hubungan dengan kelompok-kolompok k.penlingan dan leka.an 20 Hubungan dengan psmlllk dan klien Hubungan dengan kh.layak Aspek slruKur dan dlnamika lnternal 2A Peng.ruh karckleristik personal dari komunikasi massa Konflik dan dilema peranan 34 35 \ T.ori tnLdg komtrn*aL msa bdNii densri kdid an k il tnhns tmP ldi mrni fsan p.strn Drdli bm{L k-uah P.rEbdad smarsnr komu hror ma$i (,,is d,,rriirai,f) lbasai nbr. organisan L pd a$lnvr dixbajkan da.leoi bermula d i !*an itu *idnL Rtrfr Enhng Prcduksi, dii tklfi djmulai d.nsrn p.nggambano k.giibn nedii, khtrsrvr dalaD fi ln dan juoilnN (Rosen Ler7, I9a1),r.nbrfhhrPtul.b lanlokusnr?!hirggamemPdinrba 8lt n jugr budoiprotusiomldaikontlislesaruronk rjimedirladgdrPatieneiganrhLapr ,!an3dihAilkan Ribi ffDBtrnrtlse(Ebdgaitinnr.,-mempensrtrhubnu uns iitubtrl drn dirla;1739;5
677;Teori Komunikasi Perspektif  Ragam  dan Aplikasi;Kajian teori komunikasi selalu menjadi sesuatu yang menarik untuk dibahas  sebab teori komunikasi tergolong baru. Sebagai ilmu yang masih tergolong muda  ilmu komunikasi merupakan salah satu varian ilmu sosial yang bersifat multidisipliner.;0;0
678;Manajemen Public Relations dan Media Komunikasi(1);Umumnya  aktivitas manajemen pada setiap lembaga atau organisasi berkaitan dengan usaha mengembangkan potensi dan memimpin suatu tim atau sekelompok orang dalam satu kesatuan  dengan memanfaatkan sumber daya yang ada untuk mencapai tujuan tertentu dalam organisasi yang telah ditetapkan sebelum nya (pre determine objective).;0;0
679;7 Keahlian Utama Manajemen;Buku ini secara keseluruhan berbicara tentang bagaimana menjadi seorang manajer. Tetapi mengapa menulis sebuah buku semata-mata mengenai manajer saja? Apakah tidak sebaiknya mempelajari bisnis spesifik yang telah Anda tekuni? Seperti  Tujuh Keahlian Utama Berdagang Motor? Atau bagaimana menjadi seorang sutradara film? Atau tentang industri perjalanan wisata?.;0;0
680;Audit Manajemen;Para pakar yang menekuni satu disiplin ilmiah tertentu selalu berusaha mengembangkan teori dan konsep-konsep baru yang diharapkan dapat diterapkan oleh para praktisi dalam bidang kehidupan atau kegiatan yang bertautan dengan disiplin ilmu yang ditekuni itu.;0;0
681;Bacaan Terpilih Tentang Total Quality Management;Dalam perjalanan menuju TQM  hingga kini masih ada pihak-pihak yang mempertanyakan konsep tersebut dan menanggapinya secara skeptis atau bahkan sinis. Misalnya  ada yang menanggapi TQM itu sebagai tipu-daya manajemen atau management gimmick.;0;0
682;Conflict Management and Peacebuilding;The United States Army War College educates and develops leaders for service at the strategic level while advancing knowledge in the global application of Landpower.;0;0
683;Credit Risk Management;As the name implies  credit risk management is predicated on the existence of risk and uncertainty to leverage the earnings from lending to a borrower.;0;0
684;Dasar-Dasar Manajemen Manullang;Buku dasar-dasar Manajemen ini  pertama kali terbit di Medan pada tahun 1963. Sekarang diterbitkan kembali oleh Gadjah Mada University Press di Yogyakarta sebagai cetakan ke enambelas.;0;0
685;Dasar-Dasar Manajemen;"Seorang yang menjadi manajer mengambil alih kewajiban-kewajiban baru  yang seluruhnya bersifat ""managerial"". Yang penting diantaranya adalah meniadakan kecenderungan untuk melaksanakan sendiri semua urusan.";0;0
686;Diagnosis Management Infectious Diseases;If a bacterium is intracellular  it is a pathogen. It may  however  be necessary to establish unequivocally that the organism is in fact intracellular. This can be done for phagocytes by using fluorescence and extracellular quenching  as in the method of Goldner et al  and for tissue by the use of Sowter and McGee’s Gram stain.;0;0
687;Disaster Management di Negeri Rawan Bencana;BAB I MANAJEMEN BENCANA DI NEGERI RAWAN BENCANA Bencana gempa bumi dan tsunami yang melanda Aceh seolah menyadarkan kita betapa negara kita sesungguh- nya adalah negara rawan bencana. Bencana ini seolah-olah merupakan puncak dari serangkaian bencana yang terjadi di tanah air selama beberapa tahun terakhir. padahal sebe- lumnya kita sudah akrab dengan bencana, termasuk letusan Krakatau yang melegenda. Letusan Galunggung sudah kita lupakan. Banjir sudah menjadi menu tahunan, dan barangkali sudah bukan dianggap sebagai bencana. Kebakaran hutan sudah dianggap sebagai hal biasa. Tanah longsor yang ber- kali-kali mendera dianggap sebagai kecelakaan belaka. Padahal bencana cakupannya luas. Bagi kebanyakan orang lndonesia, bencana dipersepsikan sebagai bencana alam (natural disaster), padahal bencana juga mungkin disebabkan oleh ulah manusia seperti perang, kecelakaan industri, dan berbagai aspek lainnya. Serangan wabah penyakit seperti flu burung juga merupakan bencana. Kelaparan yang melanda;3000;5
688;Dispute Resolution and Conflict Management;There is a great deal of anecdotal evidence of the occurrence of construction disputes and the research carried out by TG15 to gain empirical evidence both of the incidence of disputes and the techniques used to resolve them will be a most useful insight for those involved in the construction industry.;0;0
689;Edisi 6 Buku 2 Management;Menghargai keragaman dengan mengenali  menerima  dan mempererat perbedaan-perbedaan di antara orang-orang sehingga dapat mengembangkan bakat unik mereka karena menjadi anggota organisasi yang efektif adalah tidak mudah untuk dicapai. Etnosentrisme (ethnocentrism) adalah sebuah kepercayaan bahwa kelompok atau subbudaya sendiri pada dasarnya lebih unggul dari kelompok atau budaya lain.;0;0
690;Educational Leadership and Management;This accessible book demonstrates the insights and skills needed by leaders in education in an increasingly diverse society. It integrates theory with practice by presenting a real life scenario in each chapter.;0;0
691;Effective Leadership and Management in The Early Years;There has recently been an unprecedented focus on early years care and education  particularly on the impact of the various adults who work and play with children in the birth to five/six-years age range.;0;0
693;Ergonomika dan Manajemen Teknologi Informasi;Konsep ergonomika telah lama muncul  bahkan wujud fisiknya sudah ada sejak zaman Mesir kuno. Tetapi  bagi sebagian besar orang istilah ergonomika maslh terdengar asing.;0;0
694;Essential Guide to Operations Management by David Bamford;This book combines technical theory ‘book smarts’ with real life experience ‘street smarts’ in a flowing read. The kind of book you can easily read cover-to-cover or dip into occasionally as a quick reference.;0;0
695;Etika Birokrasi Dalam Perspektif Manajemen Sumber Manusia;Birokrasi merupakan suatu tata aturan yang lekat dengan kehidupan masyarakat. Birokrasi diciptakan untuk menata kehidupan yang lebih baik. Namun walaupun dicita-citakan demikian  justru birokrasi sering menghadapi kendala.;0;0
696;From Management to Leadership;The development of leaders remains a critical challenge facing health care organizations today. Tumultuous change is occurring at breakneck speed  creating the need for individuals who can lead others effectively during these demanding times.;0;0
697;Global Health Leadership and Management;Practitioners of global health have ever-evolving definitions of the field. For many  it was in the past known as “international health ” and that in turn was synonymous with “tropical medicine.” Later it came to mean health problems in tropical areas and then health problems of poor countries.;0;0
698;Human Resource Management for Events;The events industry  including festivals  meetings  conferences  exhibitions  incentives  sports and a range of other events  is rapidly developing and makes a significant contribution to business and leisure related tourism. With increased regulation and the growth of government and corporate involvement in events  the environment has become much more complex.;0;0
699;Human Resource Management in The British Armed Forces;1 HRM in the Armed Forces: Options for Change to AFOPS ALEX ALEXANDROU, RICHARD BARTLE AND RICHARD HOLMES Cranfield University, Royal Military College of Science INTRODUCTION The Armed Services, in common with other public sector organisations have experienced rationalisation and restructuring on a large scale during the 1990s. This has occurred as a result of the ending of the ‘Cold War’, a change in the nation’s defence priorities, and various internal and external reviews, most notably Options for Change,1 the Bett Inquiry,2 the Strategic Defence Review (SDR)3 and the Armed Forces Overarching Personnel Strategy (AFOPS).4 These have been accompanied by the recent adoption and implementation of HRM practices and techniques by senior management. Against the backdrop of such fundamental change within the Armed Forces, it is our intention to outline the major HRM developments that have occurred within the Services since 1990. As will be shown, the Forces have radically altered their trad;3113;5
700;International Political Risk Management;The findings  interpretations  and conclusions expressed in this book are entirely those of the authors and should not be attributed in any manner to the World Bank  to its affiliated organizations  or to members of its Board of Executive Directors or the countries they represent.;0;0
702;Konflik dan Manajemen Konflik;i - a /I - I TI Fenomena Konflik PENDAHULUAN Definisi Konflik Salah satu pengetahuan dan keterampilan yang perlu dikuasai oleh para pemimpin, manajer, dan administrator-bahkan setiap warga negara-adalah konflik dan manajemen konflik. Para pemimpin politik menggunakan minimal 25% dari waktunya untuk menghadapi dan memanajemeni konflik. Pada kurun waktu 2008 sampai awal 2009, di negara-negara yangbergejolak-seperti Irak Afganistan, Pakistan, dan Palestina, tiada hari tanpa konflik. Demikian juga, di seluruh Indonesia, banyak terjadi konflik dalam kurun waktu tersebut. Menurut Alice Pescuric (Shari Caudron, 1998) memanajemeni konflikmerupakan urutan ke-7 dari l0 prioritas kegiatan seorang manajer dalam memimpin perusahaannya. Dalam melaksanakan tugas, mereka pasti menghadapi konflik. Konflik tersebut dapat teriadi antara pemimpin dan para pengikutnya: konflik di antara para pengikutnya dan konflik antara anggota organisasi dan pihak di luar organisasi. Minimal 2070 dari waku manajer digun;3115;5
702;Konflik dan Manajemen Konflik;i - a /I - I TI Fenomena Konflik PENDAHULUAN Definisi Konflik Salah satu pengetahuan dan keterampilan yang perlu dikuasai oleh para pemimpin, manajer, dan administrator-bahkan setiap warga negara-adalah konflik dan manajemen konflik. Para pemimpin politik menggunakan minimal 25% dari waktunya untuk menghadapi dan memanajemeni konflik. Pada kurun waktu 2008 sampai awal 2009, di negara-negara yangbergejolak-seperti Irak Afganistan, Pakistan, dan Palestina, tiada hari tanpa konflik. Demikian juga, di seluruh Indonesia, banyak terjadi konflik dalam kurun waktu tersebut. Menurut Alice Pescuric (Shari Caudron, 1998) memanajemeni konflikmerupakan urutan ke-7 dari l0 prioritas kegiatan seorang manajer dalam memimpin perusahaannya. Dalam melaksanakan tugas, mereka pasti menghadapi konflik. Konflik tersebut dapat teriadi antara pemimpin dan para pengikutnya: konflik di antara para pengikutnya dan konflik antara anggota organisasi dan pihak di luar organisasi. Minimal 2070 dari waku manajer digun;3042;5
703;Landasan Manajemen Pendidikan Nanang Fattah;Manajemen sering diartikan sebagai ilmu  kiat  dan profesi. Dikatakan sebagai ilmu oleh Luther Gulick karena manajemen dipandang sebagai suatu bidang pengetahuan yang secara sistematik berusaha memahami mengapa dan bagaimana orang bekerja sama.;0;0
704;Leadership and Management in Organisation;Leadership is different from management  but not for the reasons most people think. Leadership isn’t mystical and mysterious. It is not necessarily to do with being exceptionally brilliant or charismatic;0;0
705;Leadership and Management in the 21st Century;During this period  we have seen the rise of ‘the manager’ and recognition of the manager’s role as a control mechanism.;0;0
706;Leashing the Dogs of War Conflict Management in a Divided World;This book is set in Adobe Caslon. Hasten Design Studio designed the book's cover  and Helene Y. Redmond designed the interior. Pages were made up by Helene Y. Redmond. David Sweet and Karen Stough copyedited the text  which was proofread by Kimberly McCutcheon and EEI. The index was prepared by Jean Middleton. The book's editor was Nigel Quinney.;0;0
